,Title,Developer(s),Publisher(s),Release date,Release date,Release date,Ref.
,Title,Developer(s),Publisher(s),Japan,North America,PAL region,Ref.
1025,Parodius: Non-Sense Fantasy•Parodiusu Da! Shinwa kara OwaraiJP,Konami,Konami,"July 3, 1992",Cancelled,1992,
1026,The Peace Keepers•Rushing Beat ShuraJP,Jaleco,Jaleco,"March 17, 1993","March 17, 1994",Unreleased,
1027,Pebble Beach no Hatou New: Tournament Edition,T&E Soft,T&E Soft,"September 13, 1996",Unreleased,Unreleased,
1028,PGA European Tour,Electronic Arts,Black Pearl Software,Unreleased,September 1996,December 1996,
1029,PGA Tour 96,Electronic Arts,Black Pearl Software,Unreleased,"January 31, 1996",1996,
1030,PGA Tour Golf,Polygames,EA Sports,"July 3, 1992","March 1, 1992",1992,
1031,Phalanx•Phalanx: The Enforce Fighter A-144JP,Kemco,Kemco,"August 7, 1992","October 1, 1992",1992,
1032,Phantom 2040,Viacom New Media,Viacom New Media,Unreleased,June 1995,November 1995,
1033,Picross NP Vol. 1,,Jupiter,"April 1, 1999",Unreleased,Unreleased,
1034,Picross NP Vol. 2,,Jupiter,"June 1, 1999",Unreleased,Unreleased,
1035,Picross NP Vol. 3,,Jupiter,"August 1, 1999",Unreleased,Unreleased,
1036,Picross NP Vol. 4,,Jupiter,"October 1, 1999",Unreleased,Unreleased,
1037,Picross NP Vol. 5,,Jupiter,"December 1, 1999",Unreleased,Unreleased,
1038,Picross NP Vol. 6,,Jupiter,"February 1, 2000",Unreleased,Unreleased,
1039,Picross NP Vol. 7,,Jupiter,"April 1, 2000",Unreleased,Unreleased,
1040,Picross NP Vol. 8,,Jupiter,"June 1, 2000",Unreleased,Unreleased,
1041,Pieces•Jigsaw PartyJP,Hori Electric,Atlus,"July 22, 1994",December 1994,Unreleased,
1042,Pikiinya!,Crea-Tech,ASCII,"January 31, 1997",Unreleased,Unreleased,
1043,Pilotwings,Nintendo,Nintendo,"December 21, 1990","August 23, 1991",1992,
1044,Pinball Dreams•Pinball PinballJP,Spidersoft,Coconuts Japan (JP)GameTek (NA/EU),"August 5, 1994",April 1994,"August 25, 1994",
1045,Pinball Fantasies,Spidersoft,GameTek,Unreleased,February 1995,February 1995,
1046,Pink Goes to Hollywood•Pink PantherJP,Manley & Associates,TecMagik,"April 15, 1994",November 1993,1993,
1047,Pipe Dream,Tose,Bullet-Proof Software,"August 7, 1992",Unreleased,Unreleased,
1048,Pirates of Dark Water,Sunsoft,Sunsoft,Unreleased,May 1994,1994,
1049,Pitfall: The Mayan Adventure•Pitfall: Maya no DaiboukenJP,Redline Games,Activision,"July 14, 1994",November 1994,November 1994,
1050,Pit-Fighter,Eastridge Technology,THQ,Unreleased,"March 1, 1992",1992,
1051,Plok,Software Creations,Activision (JP)Tradewest (NA)Nintendo (EU),"December 10, 1993",September 1993,1993,
1052,Pocky & Rocky•KiKi KaiKai: Nazo no Kuro MantleJP,Natsume,Natsume,"December 22, 1992",June 1993,August 1993,
1053,Pocky & Rocky 2•KiKi KaiKai: TsukiyozoushiJP,Natsume,Natsume (JP/NA)Ocean Software (EU),"June 17, 1994",November 1994,April 1995,
1054,Poko-Nyan! Henpokorin Adventure,,Toho,"December 22, 1994",Unreleased,Unreleased,
1055,Pop'n TwinBee,Konami,Konami (JP)Palcom Software (EU),"March 26, 1993",Unreleased,November 1993,
1056,Pop'n TwinBee: Rainbow Bell Adventures •TwinBee – Rainbow Bell AdventureJP,Konami,Konami (JP)Palcom Software (EU),"January 7, 1994",Cancelled,1994,
1057,Popeye: Ijiwaru Majo Sea Hag no Maki,Technōs Japan,Technōs Japan,"August 12, 1994",Cancelled,Unreleased,
1058,Popful Mail,Falcom,Falcom,"June 10, 1994",Unreleased,Unreleased,
1059,Populous,Bullfrog Productions,Acclaim Entertainment,"December 16, 1990","September 30, 1991",1992,
1060,Populous II: Trials of the Olympian Gods,Bullfrog Productions,Imagineer,"January 22, 1993",Unreleased,1993,
1061,Porky Pig's Haunted Holiday,Phoenix Interactive Entertainment,Acclaim Entertainment / Sunsoft,Unreleased,October 1995,November 1995,
1062,Power Drive,U.S. Gold,Rage Software,Unreleased,Cancelled,"April 27, 1995",
1063,Power Instinct•Gouketsuji IchizokuJP,Atlus,Atlus,"October 14, 1994",December 1994,Unreleased,
1064,Power Lode Runner,Atelier Double,Nintendo,"January 1, 1999",Unreleased,Unreleased,
1065,Power Moves•Power AthleteJP,Kaneko,Kaneko,"November 27, 1992",January 1993,"October 4, 1993",
1066,Power of the Hired,NCS,NCS,"December 22, 1994",Unreleased,Unreleased,
1067,Power Piggs of the Dark Age,Radical Entertainment,Titus Software,Unreleased,May 1996,"September 29, 1996",
1068,Power Rangers Zeo: Battle Racers,Natsume,Bandai,Unreleased,"September 17, 1996",Unreleased,
1069,Power Soukoban,Atelier Double,Nintendo,"June 25, 1999",Unreleased,Unreleased,
1070,Powermonger•Powermonger: Mashou no BouryakuJP,Bullfrog Productions,Imagineer,"March 26, 1993",Unreleased,1993,
1071,Prehistorik Man•P-ManJP,Titus Software,Titus Software,"June 23, 1995",January 1996,"June 27, 1996",
1072,Primal Rage,Bitmasters,Time Warner Interactive,Unreleased,"August 25, 1995",November 1995,
1073,Prince of Persia,Arsys Software,Masaya (JP)Konami (NA/EU),"July 3, 1992","November 1, 1992","November 1, 1992",
1074,Prince of Persia 2: The Shadow and the Flame,Titus Software,Titus Software,Unreleased,"October 1, 1996",1996,
1075,Princess Maker: Legend of Another World,Gainax,Takara,"December 15, 1995",Unreleased,Unreleased,
1076,Princess Minerva,Atelier Double,Vic Tokai,"June 23, 1995",Unreleased,Unreleased,
1077,Pro Kishi Jinsei Simulation: Shougi no Hanamichi,Access,Atlus,"February 16, 1996",Unreleased,Unreleased,
1078,Pro Mahjong Kiwame,,Athena,"June 11, 1993",Unreleased,Unreleased,
1079,Pro Mahjong Kiwame II,,Athena,"July 22, 1994",Unreleased,Unreleased,
1080,Pro Mahjong Kiwame III,,Athena,"June 30, 1995",Unreleased,Unreleased,
1081,Pro Mahjong Tsuwamono,,Culture Brain,"April 18, 1997",Unreleased,Unreleased,
1082,Pro Mahjong Tsuwamono: Renka Han,,Culture Brain,"March 28, 1998",Unreleased,Unreleased,
1083,Pro Quarterback,Leland Interactive Media,Tradewest,Unreleased,"December 31, 1992",Unreleased,
1084,Pro Sport Hockey•USA Ice HockeyJP,Tose,Jaleco,"March 19, 1993",February 1994,Unreleased,
1085,Pro Yakyuu Nettou: Puzzle Stadium,,Coconuts Japan,"April 25, 1997",Unreleased,Unreleased,
1086,Pro Yakyuu Star,Culture Brain,Culture Brain,"January 17, 1997",Unreleased,Unreleased,
1087,Psycho Dream•Dream ProbeNA,Riot,Telent Japan,"December 11, 1992",Cancelled,Unreleased,
1088,Pushover,Red Rat Software,Ocean Software,Unreleased,"December 31, 1992",1992,
1089,Putty Squad,System 3,Ocean Software,Unreleased,Unreleased,1994,
1090,Puzzle'n Desu!,Nichibutsu,Nichibutsu,"April 14, 1995",Unreleased,Unreleased,
1091,Q*bert 3,Realtime Associates,NTVIC,"January 29, 1993","October 1, 1992",Unreleased,
1092,Race Drivin',Imagineering,THQ,Unreleased,"July 10, 1992","October 1, 1992",
1093,Radical Rex,Laser Beam Entertainment,Activision,Unreleased,October 1994,September 1994,
1094,Raiden Trad•Raiden DensetsuJP,Seibu Kaihatsu/Toei Company/Micronics,Electro Brain,"November 29, 1991","April 1, 1992",Unreleased,
1095,Rampart,Bitmasters,Electronic Arts,Unreleased,"August 1, 1992",Unreleased,
1096,Ranma ½: Akaneko-dan teki Hihou,,Toho,"October 22, 1993",Cancelled,Unreleased,
1097,Ranma ½: Chougi Rambuhen,Atelier Double,Shogakukan,"April 28, 1994",Unreleased,Unreleased,
1098,Ranma ½: Hard Battle•Ranma ½EU•Ranma Nibun-no-Ichi: Bakuretsu RantōhenJP,Atelier Double,DTMC,"December 25, 1992",November 1993,"November 12, 1993",
1099,Ranma ½: Ougi Jaanken,Atelier Double,Shogakukan,"July 21, 1995",Unreleased,Unreleased,
1100,Rap Jam: Volume One,64WD Creation,Motown Software,Unreleased,January 1995,Unreleased,
1101,Realm,Titus Software,Titus Software,Unreleased,December 1996,"February 27, 1996",
1102,Red Riding Hood Chacha,Landwarf,TOMY,"August 9, 1996",Unreleased,Unreleased,
1103,Redline F-1 Racer•Aguri Suzuki F-1 Super DrivingEU•Suzuki Aguri no F-1 Super DrivingJP,Genki,LOZC G. Amusements (JP)Absolute Entertainment (NA)Altron (EU),"July 14, 1993",September 1993,1993,
1104,Rejoice: Aretha Ōkoku no Kanata,Japan Art Media,Yanoman,"April 21, 1995",Unreleased,Unreleased,
1105,Relief Pitcher,Eastridge Technology,Left Field Entertainment,Unreleased,May 1994,Unreleased,
1106,The Ren & Stimpy Show: Buckeroo$!,Imagineering,THQ,Unreleased,April 1995,Unreleased,
1107,The Ren & Stimpy Show: Fire Dogs,Argonaut Games,THQ,Unreleased,June 1994,February 1995,
1108,The Ren & Stimpy Show: Time Warp,Sculptured Software,THQ,Unreleased,November 1994,1994,
1109,The Ren & Stimpy Show: Veediots!,Gray Matter,THQ,Unreleased,October 1993,1993,
1110,Rendering Ranger: R2,Rainbow Arts,Virgin Interactive,"November 17, 1995",Unreleased,Cancelled,
1111,Res Arcana: Diana Ray: Uranai no Meikyuu,Marionette,Coconuts Japan,"April 14, 1995",Unreleased,Unreleased,
1112,Revolution X,Software Creations,Acclaim Entertainment,"March 1, 1996",December 1995,1995,
1113,Rex Ronan: Experimental Surgeon,Sculptured Software,Raya Systems,Unreleased,May 1994,Unreleased,
1114,Riddick Bowe Boxing•ChavezMX•Ridikku Bou BokushinguJP,Malibu Interactive,Extreme Entertainment Group,"November 23, 1993",January 1994,Unreleased,
1115,Ring ni Kakero,Earthly Soft,Masaya,"June 1, 1998",Unreleased,Unreleased,
1116,Rise of the Phoenix•KouryuukiJP,Koei,Koei,"April 6, 1994",February 1995,Unreleased,
1117,Rise of the Robots,Mirage / T&E Soft,Acclaim Entertainment,"December 22, 1994",December 1994,January 1995,
1118,Rival Turf!•Rushing BeatJP,Jaleco,Jaleco,"March 27, 1992","December 23, 1992",1993,
1119,Road Riot 4WD,Equilibrium,THQ,Unreleased,"November 1, 1992",1992,
1120,Road Runner's Death Valley Rally•Looney Tunes: Road RunnerEU•Road Runner vs. Wile E. CoyoteJP,ICOM Simulations,Sunsoft,"December 22, 1992","November 1, 1992","September 30, 1993",
1121,RoboCop 3,Ocean Software,Ocean Software,Unreleased,"September 1, 1992",November 1992,
1122,RoboCop Versus The Terminator,Interplay Entertainment,Virgin Interactive,Unreleased,November 1993,"August 24, 1993",
1123,Robotrek•Slap StickJP,Quintet,Enix,"July 8, 1994","October 1, 1994",Unreleased,
1124,Rock n' Roll Racing,Silicon & Synapse,Interplay Entertainment,"January 3, 1994","June 4, 1993","March 31, 1994",
1125,The Rocketeer,NovaLogic,IGS,"February 28, 1992","May 1, 1992",Unreleased,
1126,Rockman & Forte,Capcom,Capcom,"April 24, 1998",Unreleased,Unreleased,
1127,Rocko's Modern Life: Spunky's Dangerous Day,Viacom New Media,Viacom New Media,Unreleased,"April 1, 1994",Unreleased,
1128,Rocky Rodent•Nitropunks: MightheadsJP,Irem,Irem,"July 30, 1993","September 18, 1993",Unreleased,
1129,Roger Clemens' MVP Baseball•MVP BaseballJP,Sculptured Software,LJN,"August 27, 1992","September 12, 1992",Unreleased,
1130,Rokudenashi Blues: Taiketsu! Tokyo Shitennou,Tose,Bandai,"April 15, 1994",Unreleased,Unreleased,
1131,Romance of the Three Kingdoms II•Super Sangokushi IIJP,Koei,Koei,"September 15, 1991","May 1, 1992",Unreleased,
1132,Romance of the Three Kingdoms III: Dragon of Destiny•Sangokushi IIIJP,Koei,Koei,"November 8, 1992",December 1993,Unreleased,
1133,Romance of the Three Kingdoms IV: Wall of Fire•Sangokushi IVJP,Koei,Koei,"December 9, 1994","July 1, 1995",Unreleased,
1134,Romancing SaGa,Square,Square,"January 28, 1992",Unreleased,Unreleased,
1135,Romancing SaGa 2 †,Square,Square,"December 10, 1993",Unreleased,Unreleased,
1136,Romancing SaGa 3,Square,Square,"November 11, 1995",Unreleased,Unreleased,
1137,RPG Tsukūru: Super Dante,Kuusou Kagaku,ASCII,"March 31, 1995",Unreleased,Unreleased,
1138,RPG Tsukuuru 2,Kuusou Kagaku,ASCII,"January 31, 1996",Unreleased,Unreleased,
1139,RPM Racing,Silicon & Synapse,Interplay Entertainment,"March 19, 1992","November 1, 1991",Unreleased,
1140,R-Type III: The Third Lightning,Tamtex,Irem (JP/EU)Jaleco (NA),"December 10, 1993",October 1994,1994,
1141,Rudra no Hihō,Square,Square,"April 5, 1996",Unreleased,Unreleased,
1142,Ruin Arm,Tose,Bandai,"June 23, 1995",Unreleased,Unreleased,
1143,Run Saber,Hori Electric,Atlus,Unreleased,"June 8, 1993",1993,
1144,Ryuukihei Dan Danzarubu,Pandora Box,Yutaka,"April 23, 1993",Unreleased,Unreleased,
1145,Ryuuko no Ken 2,Monolith Corporation,Saurus,"December 21, 1994",Unreleased,Unreleased,
1146,Saibara Rieko no Mahjong Hourouki,Natsume,Taito,"February 10, 1995",Unreleased,Unreleased,
1147,Saikousoku Shikou Shougi Mahjong,,Varie,"March 31, 1995",Unreleased,Unreleased,
1148,Saikyou: Takada Nobuhiko,Dual,Hudson Soft,"December 27, 1995",Unreleased,Unreleased,
1149,Sailor Moon•Bishoujo Senshi Sailor MoonJP,Angel,Bandai,"August 27, 1993",Unreleased,1994,
1150,Sakurai Shouichi no Jankiryuu: Mahjong Hisshouhou,J-Force,Sammy Studios,"September 14, 1995",Unreleased,Unreleased,
1151,Same Game,Hudson Soft,Hudson Soft,"March 1, 1996",Unreleased,Unreleased,
1152,Same Game + Tengai Makyou Zero Jikei,Hudson Soft,Hudson Soft,"March 1, 1996",Unreleased,Unreleased,
1153,Same Game - Mario Version,Hudson Soft,Nintendo,1995,Unreleased,Unreleased,
1154,Samurai Shodown•Samurai SpiritsJP,Takara,Takara,"September 22, 1994",November 1994,1994,
1155,Sangokushi Eiketsuden,,Koei,"December 28, 1995",Unreleased,Unreleased,
1156,Sangokushi Seishi: Tenbu Spirits,Wolf Team,Wolf Team,"June 25, 1994",Unreleased,Unreleased,
1157,Sankyo Fever! Fever!,,Nippon Telenet,"October 28, 1994",Unreleased,Unreleased,
1158,Sanrio Shanghai,SAS Sakata,Character Soft,"August 31, 1994",Unreleased,Unreleased,
1159,Sanrio World Smash Ball!,Tomcat System,Character Soft,"July 16, 1993",Unreleased,Unreleased,
1160,Sansara Naga 2,,Victor Interactive Software,"July 15, 1994",Unreleased,Unreleased,
1161,Saturday Night Slam Masters•Muscle BomberJP,Capcom,Capcom,"March 30, 1994",June 1994,September 1994,
1162,Scooby-Doo Mystery,Argonaut Games,Acclaim Entertainment / Sunsoft,Unreleased,November 1995,Unreleased,
1163,SD F-1 Grand Prix,Video System,Video System,"October 27, 1995",Unreleased,Unreleased,
1164,SD Gundam G Next,Japan Art Media,Bandai,"December 22, 1995",Unreleased,Unreleased,
1165,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,Tose,Angel,"December 21, 1991",Unreleased,Unreleased,
1166,SD Gundam Gaiden 2: Entaku no Kishi,Tose,Yutaka,"December 18, 1992",Unreleased,Unreleased,
1167,SD Gundam GX,BEC,Bandai,"May 27, 1994",Unreleased,Unreleased,
1168,SD Gundam Power Formation Puzzle,Tom Create,Bandai,"January 26, 1996",Unreleased,Unreleased,
1169,SD Gundam X,BEC,Yutaka,"September 18, 1992",Unreleased,Unreleased,
1170,SD Hiryuu no Ken,,Culture Brain,"June 17, 1994",Cancelled,Unreleased,
1171,SD Kidou Senshi Gundam: V Sakusen Shidou,Tose,Angel,"September 12, 1992",Unreleased,Unreleased,
1172,SD Kidou Senshi Gundam 2,Tose,Angel,"September 23, 1993",Unreleased,Unreleased,
1173,SD The Great Battle,Banpresto,Banpresto,"December 29, 1990",Cancelled,Unreleased,
1174,SeaQuest DSV,Sculptured Software,Malibu Games,Unreleased,January 1995,"July 27, 1995",
1175,Secret of Evermore,Square,Square (NA)Nintendo (EU),Unreleased,"October 1, 1995","February 22, 1995",
1176,Secret of Mana•Seiken Densetsu 2JP,Square,Square (JP/NA)Nintendo (EU),"August 6, 1993","October 3, 1993","November 24, 1994",
1177,Secret of the Stars•AqutallionJP,Tecmo,Tecmo,"November 5, 1993",July 1995,Unreleased,
1178,Seifuku Densetsu: Pretty Fighter,,"Imagineer Co., Ltd.","December 2, 1994",Unreleased,Unreleased,
1179,Seijuu Maden: Beasts & Blades,,Bullet-Proof Software,"December 15, 1995",Unreleased,Unreleased,
1180,Sengoku Denshou•SengokuNA,,Data East,"September 19, 1993",Cancelled,Unreleased,
1181,Sengoku no Hasha,Bits Laboratory,Banpresto,"December 22, 1995",Unreleased,Unreleased,
1182,Sensible Soccer: European Champions•Championship Soccer '94NA,Sensible Software,Sony Imagesoft,Unreleased,"June 3, 1994",February 1994,
1183,Sgt. Saunders' Combat!,Play Avenue Chickenhead,ASCII Corporation,"September 29, 1995",Unreleased,Unreleased,
1184,Shadowrun,Beam Software,Data East,"March 25, 1994","May 1, 1993",August 1993,
1185,Shanghai: Banri no Choujou,Kuusou Kagaku,Sunsoft,"November 17, 1995",Unreleased,Unreleased,
1186,Shanghai II: Dragon's Eye•Super Shanghai: Dragon's EyeJP,Hot-B,Activision,"April 28, 1992",February 1993,1993,
1187,Shanghai III,Kuusou Kagaku,Sunsoft,"September 15, 1994",Unreleased,Unreleased,
1188,Shaq Fu,Delphine Software International,Electronic Arts,Unreleased,"October 28, 1994",1994,
1189,Shien's Revenge•Shien: The Blade ChaserJP,Almanic,Vic Tokai,"April 8, 1994",October 1994,Unreleased,
1190,Shigetaka Kashiwagi's Top Water Bassing,Imagesoft,VAP,"February 17, 1995",Unreleased,Unreleased,
1191,Shijou Saikyou League Serie A: Ace Striker,,TNN,"March 31, 1995",Unreleased,Unreleased,
1192,Shijou Saikyou no Quiz Ou Ketteisen Super,ISCO,Yonezawa PR21,"December 28, 1992",Unreleased,Unreleased,
1193,Shiki Eiyuuden,,Outrigger Koubou,"July 7, 1995",Unreleased,Unreleased,
1194,Shimono Masaki no Fishing to Bassing,Natsume,Natsume,"October 16, 1994",Unreleased,Unreleased,
1195,Shin Ikkaku Senkin,Jorudan,VAP,"July 7, 1995",Unreleased,Unreleased,
1196,Shin Majan,,Konami,"March 30, 1994",Unreleased,Unreleased,
1197,Shin Megami Tensei,Atlus,Atlus,"October 30, 1992",Unreleased,Unreleased,
1198,Shin Megami Tensei if...,Atlus,Atlus,"October 28, 1994",Unreleased,Unreleased,
1199,Shin Megami Tensei II,Atlus,Atlus,"March 18, 1994",Unreleased,Unreleased,
1200,Shin Momotarou Densetsu,,Hudson Soft,"December 24, 1993",Unreleased,Unreleased,
1201,Shin Naki no Ryuu: Mahjong Hishō-den,,BEC,"October 27, 1995",Unreleased,Unreleased,
1202,Shin Nekketsu Kouha: Kunio-tachi no Banka,Almanic,Technōs Japan,"April 29, 1994",Unreleased,Unreleased,
1203,Shin Nippon Pro Wrestling: Chou Senshi in Tokyo Dome,,Varie,"September 14, 1993",Unreleased,Unreleased,
1204,Shin Nippon Pro Wrestling '94: Battlefield in Tokyo Dome,,Varie,"August 12, 1994",Unreleased,Unreleased,
1205,Shin Nippon Pro Wrestling '95: Tokyo Dome Battle 7,,Varie,"June 30, 1995",Unreleased,Unreleased,
1206,Shin SD Sengokuden: Taishou Gun Retsuden,BEC,BEC,"April 21, 1995",Unreleased,Unreleased,
1207,Shin Seikoku: La Wares,J-Force,Yutaka,"April 21, 1995",Unreleased,Unreleased,
1208,Shin Shougi Club,Natsu System,Hect,"September 22, 1995",Unreleased,Unreleased,
1209,Shin Togenkyo,,Banpresto,"September 22, 1995",Unreleased,Unreleased,
1210,The Shinri Game: Akuma no Kokoroji,,Visit,"March 26, 1993",Unreleased,Unreleased,
1211,The Shinri Game 2: Magical Trip,,Visit,"February 10, 1995",Unreleased,Unreleased,
1212,The Shinri Game 3,Ukiyotei,Visit,"August 25, 1995",Unreleased,Unreleased,
1213,Shinseiki Odysselya,Vic Tokai,Vic Tokai,"June 18, 1993",Cancelled,Unreleased,
1214,Shinseiki Odysselya II,Vic Tokai,Vic Tokai,"October 6, 1995",Unreleased,Unreleased,
1215,Shinzui Taikyoku Igo: Go Sennin,Jorudan,J-Wing,"June 2, 1995",Unreleased,Unreleased,
1216,Shiroi Ringu he,Opera House,Pony Canyon,"October 27, 1995",Unreleased,Unreleased,
1217,Shodai Nekketsu Kouha Kunio-kun,Technōs Japan,Technōs Japan,"August 7, 1992",Unreleased,Unreleased,
1218,Shodan Morita Shougi,,SETA,"August 23, 1991",Unreleased,Unreleased,
1219,Shodankurai Nintei: Shodan Pro Mahjong,Khaos,Gaps,"April 28, 1995",Unreleased,Unreleased,
1220,Shougi: Fuurinkazan,,Pony Canyon,"October 29, 1993",Unreleased,Unreleased,
1221,Shougi Club,Natsu System,Hect,"February 24, 1995",Unreleased,Unreleased,
1222,Shougi Saikyou,,Magical Company,"July 21, 1995",Unreleased,Unreleased,
1223,Shougi Saikyou 2: Jissen Taikyoku Hen,,Magical Company,"February 9, 1996",Unreleased,Unreleased,
1224,Shougi Sanmai,,Virgin Interactive,"December 22, 1995",Unreleased,Unreleased,
1225,Shounen Ashibe,Nova Games,Takara,"December 22, 1992",Unreleased,Unreleased,
1226,Shounen Ninja Sasuke,,Sunsoft,"October 28, 1994",Unreleased,Unreleased,
1227,Shounin yo Taishi wo Idake!!,AIM,Bandai,"December 15, 1995",Unreleased,Unreleased,
1228,Shutokou Battle '94 Keichii Tsuchiya Drift King,Genki,Bullet-Proof Software,"May 27, 1994",Unreleased,Unreleased,
1229,Shutokou Battle 2: Drift King Keichii Tsuchiya & Masaaki Bandoh,Genki,Bullet-Proof Software,"February 24, 1995",Unreleased,Unreleased,
1230,Shuushoku Game,Lenar,Imagineer,"July 28, 1995",Unreleased,Unreleased,
1231,Side Pocket,Iguana Entertainment,Data East,"March 18, 1994",December 1993,1994,
1232,Silva Saga II: The Legend of Light and Darkness,SETA,SETA,"June 25, 1993",Unreleased,Unreleased,
1233,SimAnt,Tomcat System,Maxis,"February 26, 1993",October 1993,Unreleased,
1234,SimCity,Nintendo/Maxis,Nintendo,"April 26, 1991","August 23, 1991","September 24, 1992",
1235,SimCity 2000,THQ,Black Pearl Software,"May 26, 1995",November 1996,"December 19, 1996",
1236,SimCity Jr.,,Imagineer,"July 26, 1996",Unreleased,Unreleased,
1237,SimEarth•SimEarth: The Living PlanetJP,Tomcat System,FCI,"December 29, 1991",February 1993,Unreleased,
1238,The Simpsons: Bart's Nightmare•The Simpsons: Bart no Fushigi na Yume no DaiboukenJP,Sculptured Software,Acclaim Entertainment,"February 26, 1993","October 12, 1992","February 18, 1993",
1239,Simulation Pro Yakyuu,Hect,Hect,"April 28, 1995",Unreleased,Unreleased,
1240,Sink or Swim,Zeppelin Games,Titus Software,Unreleased,"January 31, 1996","December 31, 1994",
1241,Sküljagger: Revolt of the Westicans,Realtime Associates,American Softworks,Unreleased,"October 1, 1992",Unreleased,
1242,Skyblazer•Karura OuJP,Ukiyotei,Sony Imagesoft,"February 18, 1994",January 1994,"March 25, 1994",
1243,Slayers,BEC,Banpresto,"June 24, 1994",Unreleased,Unreleased,
1244,Smart Ball•Jerry BoyJP,Game Freak / System Sacom,Sony Imagesoft,"September 13, 1991","March 1, 1992",Unreleased,
1245,Smash Tennis•Super Family TennisJP,Namco,Namco (JP)Virgin Interactive (EU),"June 25, 1993",Unreleased,1994,
1246,The Smurfs,Infogrames,Infogrames,Unreleased,Unreleased,1994,
1247,The Smurfs Travel The World,Infogrames,Infogrames,Unreleased,Unreleased,"December 31, 1994",
1248,Snoopy Concert,Pax Softonica,Mitsui Fudosan,"May 19, 1995",Unreleased,Unreleased,
1249,Snow White: Happily Ever After,Imagitec Design,American Softworks,Unreleased,October 1994,Unreleased,
1250,Soccer Kid•The Adventures of Kid KleetsNA,Krisalis Software,Ocean Software,"December 28, 1993",August 1994,June 1994,
1251,Solid Runner,Sting Entertainment,ASCII Entertainment,"March 28, 1997",Unreleased,Unreleased,
1252,Song Master,Japan Art Media,Yanoman,"November 27, 1992",Unreleased,Unreleased,
1253,Sonic Blast Man,I.T.L / Zuntata,Taito,"September 25, 1992",February 1993,Unreleased,
1254,Sonic Blast Man II,Taito / I.T.L,Taito,"March 18, 1994",November 1994,Unreleased,
1255,Soreyuke Ebisumaru Karakuri Meiro: Kieta Goemon no Nazo!!,Konami Computer Entertainment Osaka,Konami,"March 29, 1996",Unreleased,Unreleased,
1256,SOS•SeptentrionJP,Human Entertainment,Vic Tokai,"May 28, 1993",April 1994,Unreleased,
1257,Sotsugyou Bangai Hen: Nee Mahjong Shiyo!,,KSS,"October 28, 1994",Unreleased,Unreleased,
1258,Sougou Kakutougi: Astral Bout,A-Wave,King Records,"June 26, 1992",Unreleased,Unreleased,
1259,Sougou Kakutougi: Astral Bout 2: The Total Fighters,A-Wave,King Records,"February 25, 1994",Unreleased,Unreleased,
1260,Sougou Kakutougi Rings: Astral Bout 3,A-Wave,King Records,"October 20, 1995",Unreleased,Unreleased,
1261,Soukou Kihei Votoms: The Battling Road,Genki,Takara,"October 29, 1993",Unreleased,Unreleased,
1262,Soul & Sword,Pandora Box,Zamuse,"November 30, 1993",Unreleased,Unreleased,
1263,Soul Blazer•Soul BladerJP,Quintet,Enix,"January 31, 1992",August 1992,"January 27, 1994",
1264,Sound Novel Tsukuuru,Success,ASCII,"May 31, 1996",Unreleased,Unreleased,
1265,Space Ace,Entertainment International,Absolute Entertainment,"March 25, 1994",May 1994,1994,
1266,Space Football: One on One•Super LinearballJP,Bits Studios,Triffix,"November 6, 1992","June 1, 1992",Unreleased,
1267,Space Invaders•Space Invaders: The Original GameJP,Taito,Taito (JP)Nintendo (NA/EU),"March 25, 1994","November 1, 1997",1997,
1268,"Space Megaforce•Super AlesteEU, JP",Compile,Toho,"April 28, 1992","October 30, 1992",1992,
1269,Spanky's Quest•Hansei Zaru: Jirou-kun no DaiboukenJP,Natsume,Natsume,"December 27, 1991","July 1, 1992",1992,
1270,Spark World,,Den'Z,"May 26, 1995",Unreleased,Unreleased,
1271,Sparkster,Konami,Konami,"September 15, 1994","October 1, 1994",1994,
1272,Spectre,Synergistic Software,Cybersoft,Unreleased,May 1994,July 1994,
1273,Speed Racer in My Most Dangerous Adventures,Radical Entertainment,Accolade,Unreleased,November 1994,Unreleased,
1274,Speedy Gonzales: Los Gatos Bandidos,Sunsoft,Acclaim Entertainment / Sunsoft,Unreleased,August 1995,Cancelled,
1275,Spider-Man,Western Technologies,LJN,Unreleased,February 1995,March 1995,
1276,Spider-Man and Venom: Maximum Carnage,Software Creations,LJN,Unreleased,"September 16, 1994","November 24, 1994",
1277,Spider-Man and the X-Men in Arcade's Revenge,Software Creations,LJN,Unreleased,"November 1, 1992","August 19, 1993",
1278,Spindizzy Worlds,ASCII Entertainment,ASCII Entertainment,"August 7, 1992",March 1993,1992,
1279,Spirou,Infogrames,Infogrames,Unreleased,Unreleased,"September 29, 1995",
1280,The Sporting News: Power Baseball,Now Production,Hudson Soft,Unreleased,June 1995,Unreleased,
1281,Sports Illustrated: Championship Football & Baseball•All-American Championship FootballEU,Malibu Games,Malibu Games,Unreleased,February 1994,1994,
1282,Spriggan Powered,Micronics,Naxat Soft,"July 26, 1996",Unreleased,Unreleased,
1283,Sprinter Monogatari: Mezase!! Ikkaku Senkin,Video and Audio Project,Video and Audio Project,"April 17, 1995",Unreleased,Unreleased,
